text_uuid,sentence_uuid,sentence_obj_in_text,line_number,first_word_transcription,first_word_transcription_clean,translation,translation_clean,split,provenance,trust_weight
7e083fd9-c897-2c03-22c3-ac1decd73133,e5d2b2c0-568d-420b-ae38-8ebf7e6a9ee3,3,1.0,manā,manā,Aššur-ṭab owes the merchant 15 minas clear tin.,Aššur-ṭab owes the merchant 15 minas clear tin.,train,gold_sentence_targets,1.0
7e083fd9-c897-2c03-22c3-ac1decd73133,5fa6347f-757b-44b7-9624-22492189d403,17,4.0,ištu,ištu,"He will pay 16 ḫamuštum weeks from the ḫamuštum of Imdilim and Šamaš-bāni, month of Maḫur-ilī, eponymate after Iddin-abim s. Narbitum.","He will pay 16 ḫamuštum weeks from the ḫamuštum of Imdilim and Šamaš-bāni, month of Maḫur-ilī, eponymate after Iddin-abim s. Narbitum.",train,gold_sentence_targets,1.0
7e083fd9-c897-2c03-22c3-ac1decd73133,4789d219-e1e8-490e-8b00-32ddb5029ec2,48,10.0,šumma,šumma,"If he does not pay (on time), he will add (interest) at the rate of 1 1/2 shekels per mina per month.","If he does not pay (on time), he will add (interest) at the rate of 1 1/2 shekels per mina per month.",train,gold_sentence_targets,1.0
7e083fd9-c897-2c03-22c3-ac1decd73133,c509ad1e-7a19-4b4d-8af6-16581850881d,92,21.0,maḫar,mahar,"Witnesses: Aḫu-waqar, Irama-Aššūr","Witnesses: Aḫu-waqar, Irama-Aššūr",train,gold_sentence_targets,1.0
ebd949f1-336f-9101-1b4f-29895c91d2c2,efd88888-8245-b003-5c47-c0df4c8aaf30,3,1.0,,,Lamassītum owes Šāt-Ea 12 shekels silver.,Lamassītum owes Šāt-Ea 12 shekels silver.,train,gold_sentence_targets,1.0
ebd949f1-336f-9101-1b4f-29895c91d2c2,d98a559d-c5e5-aa19-8303-4bccb84c8757,15,5.0,,,"After the ḫamuštum-period of Amurru-bāni and Šalim-Aššur, she will add x shekels per (mina) per month.","After the ḫamuštum-period of Amurru-bāni and Šalim-Aššur, she will add x shekels per (mina) per month.",train,gold_sentence_targets,1.0
ebd949f1-336f-9101-1b4f-29895c91d2c2,1805fd7d-b2b4-46d8-9788-56d9b2d6f81f,45,16.0,,,"Witnesses: Kura, Ikuppim","Witnesses: Kura, Ikuppim",train,gold_sentence_targets,1.0
9c77a673-186e-496e-8077-7d3fb9c3d966,10005e79-1b15-42b4-8168-794ddc63e40d,2,1.0,,,"From Elamma to Aššur-nādā, Iddin-abum and Aššur-lamassā:","From Elamma to Aššur-nādā, Iddin-abum and Aššur-lamassā:",train,gold_sentence_targets,1.0
9c77a673-186e-496e-8077-7d3fb9c3d966,9b5aeb31-62a0-4e35-8080-b30d9604088c,14,6.0,ana,ana,(specifically) to Aššur-lamassī:,(specifically) to Aššur-lamassī:,train,gold_sentence_targets,1.0
9c77a673-186e-496e-8077-7d3fb9c3d966,532e1614-7960-48a3-b784-af9ac13adfed,19,7.0,,,"My tin which you brought up here from the City, send me word about where you entrusted it on commission;","My tin which you brought up here from the City, send me word about where you entrusted it on commission;",train,gold_sentence_targets,1.0
9c77a673-186e-496e-8077-7d3fb9c3d966,77ef850a-75d3-4bfb-8f06-b558eff0a936,29,13.0,,,"also, write the names of your witnesses in the letter.","also, write the names of your witnesses in the letter.",train,gold_sentence_targets,1.0
9c77a673-186e-496e-8077-7d3fb9c3d966,e947f533-cbee-488a-bd4a-1cd60ef5853c,36,16.0,,,"Then you yourself should write a note about your witnesses, with their names, so that when they convene you can there remind those to whom you entrusted (goods) about the names of your witnesses.","Then you yourself should write a note about your witnesses, with their names, so that when they convene you can there remind those to whom you entrusted (goods) about the names of your witnesses.",train,gold_sentence_targets,1.0
9c77a673-186e-496e-8077-7d3fb9c3d966,f0b55021-1947-4eba-8875-8554d43dcfa1,56,24.0,,,Send me word about who was not and who was present.,Send me word about who was not and who was present.,train,gold_sentence_targets,1.0
f39b873d-18f6-4aa0-88f3-efb1a8a960e0,9957cbbb-3af9-45e1-ac1d-3f48f622b78c,3,1.0,ana,ana,To Šēzur from Kunaniya:,To Šēzur from Kunaniya:,train,gold_sentence_targets,1.0
f39b873d-18f6-4aa0-88f3-efb1a8a960e0,7336fc51-b3d4-4d71-9ceb-716f2e3eaeeb,11,3.0,,,"My dear brother and god, who questioned you?","My dear brother and god, who questioned you?",train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,e366fa02-22a5-4397-b9f1-56b0475161db,2,1.0,ana,ana,To Aššur-nādā from Ša-ša-aḫ-šu-šar:,To Aššur-nādā from Ša-ša-aḫ-šu-šar:,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,4d035ac7-482c-470b-a6bb-b9ac07999743,10,2.0,,,Since you had left they have received 2/3 mina 5 shekels of silver and given that to Uṣur-ša-Aššur son of Aššur-malik.,Since you had left they have received 2/3 mina 5 shekels of silver and given that to Uṣur-ša-Aššur son of Aššur-malik.,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,bc221d13-5155-485a-adb4-9eccd77faee7,31,6.0,,,Uṣur-ša-Aššur has taken 3 kutānu-textiles and deposited them in the port office.,Uṣur-ša-Aššur has taken 3 kutānu-textiles and deposited them in the port office.,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,05fe5eb3-28b0-4f4b-8b7c-1eb5274220e0,42,8.0,,,They received 12 shekels of silver from Šarapunuwa and gave that to me.,They received 12 shekels of silver from Šarapunuwa and gave that to me.,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,e60cd07e-8549-44d5-8252-ce9df25adc21,53,10.0,,,The house of Kutubiš brought 4 sacks of barley;,The house of Kutubiš brought 4 sacks of barley;,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,5f241de3-5055-4b9e-a5b4-073354e610db,62,11.0,,,I received it here and 1 1/2 sack will be for myself.,I received it here and 1 1/2 sack will be for myself.,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,d00ea338-82e3-45d7-bd63-cc320aa2282f,69,13.0,,,The house of Ka'uba brought 3 sacks of wheat.,The house of Ka'uba brought 3 sacks of wheat.,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,744f73a1-d974-49c4-8bd2-0bd2d68541d9,77,15.0,,,"However, they did not give me anything.","However, they did not give me anything.",train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,55a73245-04ec-4497-8c19-7ab0a06baa7d,94,21.0,,,"15 shekels of silver from Tarhunu, they owe the rest of the silver;","15 shekels of silver from Tarhunu, they owe the rest of the silver;",train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,0f0e4dc4-eb01-47ff-997c-73446709ffda,105,23.0,,,thereof they have given me 8 1/4 shekels of silver.,thereof they have given me 8 1/4 shekels of silver.,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,6ffa2d5f-c237-4411-87f1-7c8ff4ab4d85,113,24.0,,,"However, they did not give me anything (else), and 5 shekels remain owed by Tarhunu.","However, they did not give me anything (else), and 5 shekels remain owed by Tarhunu.",train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,a26d9787-4419-418a-b03e-ce800cc0bc94,127,27.0,,,"Also, it was they who took the rest of the silver.","Also, it was they who took the rest of the silver.",train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,78cc0ed0-1775-4ea4-b3f9-f0e137bd110c,133,28.0,,,They have received nothing from your outstanding claims.,They have received nothing from your outstanding claims.,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,31fb2f23-17f7-4f3d-a098-0257ddb2a797,139,29.0,ana,ana,Make Uṣur-ša-Aššur pay attention to your orders.,Make Uṣur-ša-Aššur pay attention to your orders.,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,199b4f71-0913-4c82-b4a6-a9839815072e,144,31.0,,,The term (for repayment) is overdue by three months.,The term (for repayment) is overdue by three months.,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,262c8494-4928-4649-9465-b6002b930077,150,33.0,,,"Even firewood he did not buy for me, so I myself have bought it.","Even firewood he did not buy for me, so I myself have bought it.",train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,44f7b630-f088-4cc0-bd1c-495149c8933c,156,35.0,,,From Habi we have received 1 2/3 mina 5 shekels of silver;,From Habi we have received 1 2/3 mina 5 shekels of silver;,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,96318484-3c1a-401b-835e-7feef553dead,169,37.0,Uṣur-ša-Aššur,Uṣur-ša-Aššur,Uṣur-ša-Aššur has taken it.,Uṣur-ša-Aššur has taken it.,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,4605dddc-8a12-4b71-8d26-6f2787be2021,172,37.0,Mana,Mana,2/3 mina we got from Haluli;,2/3 mina we got from Haluli;,train,gold_sentence_targets,1.0
04d94aa3-b37c-4993-b033-eea61a30e209,affff3e7-feea-484e-8d94-f37c95a62359,179,38.0,,,"also, Uṣur-ša-Aššur <has received> 5 shekels of silver.","also, Uṣur-ša-Aššur has received 5 shekels of silver.",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,9cb28aa7-2f9d-45e4-8a5b-f4a14b23d7a4,2,1.0,ana,ana,"To Ikuppia, Ennam-Aššur and Sumi Abiya from Aššur-Nada;","To Ikuppia, Ennam-Aššur and Sumi Abiya from Aššur-Nada;",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,f0f022ee-eeda-45af-98b9-5e25201752ea,14,3.0,ana,ana,to Ennam-Aššur and Sumi-Abiya:,to Ennam-Aššur and Sumi-Abiya:,train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,72758632-9d24-4613-9611-03b090f38477,22,5.0,,,"I entrusted to you 16 half-packs of each 1 talent (and) 7 top-packs of 30 minas, apart from those belonging to Puzur-Ištar, plus 6 black donkeys.","I entrusted to you 16 half-packs of each 1 talent (and) 7 top-packs of 30 minas, apart from those belonging to Puzur-Ištar, plus 6 black donkeys.",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,417aca44-2d48-46a3-baee-ad32b07480fa,46,9.0,,,"Thereof I sent with you 1 talent 25 minas of copper, that 1 received from Úsur-ša-Aššur, to Ikuppia.","Thereof I sent with you 1 talent 25 minas of copper, that 1 received from Úsur-ša-Aššur, to Ikuppia.",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,03a845b5-b1e6-498e-a04a-f4f12a18bb90,64,12.0,,,1 talent 12 minas of copper belonging to Ennam-Aššur;,1 talent 12 minas of copper belonging to Ennam-Aššur;,train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,18cbd007-c6c4-40ff-9257-3fa92ef524bf,76,13.0,,,1 talent 20 minas which I balanced with you on behalf of Puzur-Ištar---,1 talent 20 minas which I balanced with you on behalf of Puzur-Ištar---,train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,01b2e823-5e0d-4854-b3ba-55ae6b5f235a,88,15.0,,,the rest of the copper: 15 1/2 talents 3 minas.,the rest of the copper: 15 1/2 talents 3 minas.,train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,6c5ff4d2-b94a-431d-9aa2-8dc622572f11,98,16.0,,,Thereof 5 1/2 talents 3 minas of copper belong to the tamkārum.,Thereof 5 1/2 talents 3 minas of copper belong to the tamkārum.,train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,6673efc2-a431-48e6-9eb4-6d24ddf3ca51,111,17.0,,,When the sale has been carried out the tamkārum will pay me 15 112 talents.,When the sale has been carried out the tamkārum will pay me 15 112 talents.,train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,bd8f0b31-9bb7-4b3d-8b10-c3952934ed90,121,20.0,,,"And the one who resolved my dispute was Ennam-Aššur, so do not seize anycopper, and without any (authorisation) the tamkārum must not appropriate the 15 1/2 talents ofcopper for which I hold a certified tablet, lest you let it get out of my reach.","And the one who resolved my dispute was Ennam-Aššur, so do not seize anycopper, and without any (authorisation) the tamkārum must not appropriate the 15 1/2 talents ofcopper for which I hold a certified tablet, lest you let it get out of my reach.",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,719c990f-47f9-4ea9-9441-4ef88d49e521,145,25.0,,,"As for the rest of the copper, 10 talents from Kunanamit plus the 6 donkeys, I said:","As for the rest of the copper, 10 talents from Kunanamit plus the 6 donkeys, I said:",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,47451351-14c5-4832-9218-ac762c547864,158,27.0,,,"""Come, I shall pay you""-so I trusted you, but you cheated me, saying:","""Come, I shall pay you""-so I trusted you, but you cheated me, saying:",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,78ccbb65-a41a-4dd2-938c-15cce1e46c0e,166,29.0,Innā,Innā,"""I shall lay claim to the 10 talents of copper and the 6 donkeys,","""I shall lay claim to the 10 talents of copper and the 6 donkeys,",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,bb51f53c-04de-497b-8382-88e56f129335,179,30.0,Innā,Innā,"turn that into copper of good quality in Durhumit, bring it to Kaneš and your representatives will pay me in full in silver.""","turn that into copper of good quality in Durhumit, bring it to Kaneš and your representatives will pay me in full in silver.""",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,5cb82780-0397-46ce-bc94-188e01c8505c,194,33.0,,,I did not payout the copper and the donkeys to you.,I did not payout the copper and the donkeys to you.,train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,05f01d11-2336-4cf4-835a-2b8e05d1cc2b,200,34.0,,,Why did you then say:,Why did you then say:,train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,ea95bdce-fff6-4ebe-98a0-5eb359191841,206,35.0,,,"""I have been paid.""","""I have been paid.""",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,41365d27-0056-4765-9819-b1cb7b44e9d4,209,36.0,,,The donkeys belong to Ikuppia!,The donkeys belong to Ikuppia!,train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,40d26b2b-f737-4f91-b27d-79e1c86d8b05,213,36.0,,,Release the donkeys to him!,Release the donkeys to him!,train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,bea04c8c-2f12-4ddb-bfc3-7471d3e859f4,216,37.0,,,For the rest of your silver I shall personally guarantee for you.,For the rest of your silver I shall personally guarantee for you.,train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,e1f3d9fa-ba3d-43f5-972b-b6eff949a311,221,38.0,Aššur,Aššur,"may Aššur and Amurrum, the gods of our fathers, know:","may Aššur and Amurrum, the gods of our fathers, know:",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,a61e2cd7-2398-4fbb-b006-bf73a7587e7c,228,40.0,,,"on top of the fact that I guaranteed for your joint-stock capital, it was no stranger who denounced me!","on top of the fact that I guaranteed for your joint-stock capital, it was no stranger who denounced me!",train,gold_sentence_targets,1.0
8289580b-8239-484d-ac06-7f1c2bd4da8a,2f2032a0-9141-4ae5-88a9-28d11d05470f,238,43.0,Adā,Adā,It is you who keep denouncing me in colony after colony!,It is you who keep denouncing me in colony after colony!,train,gold_sentence_targets,1.0
e2f4a144-c531-42eb-a366-53c07c4b5a94,524d7278-6a28-42f7-b581-b2eb50f525fc,52,16.0,,,"Witnesses: Pilaḫāya s. Enna-Suen, Amur-Ištar s. Ennamāya, Ili-ālim the scribe s. Rim-Anun.","Witnesses: Pilaḫāya s. Enna-Suen, Amur-Ištar s. Ennamāya, Ili-ālim the scribe s. Rim-Anun.",train,gold_sentence_targets,1.0
f2b62c6a-6c7f-4353-9352-6a11a3b867c1,37704c92-e273-4386-9715-26971dd2f907,3,1.0,Mana,Mana,Elā(ya) and Aššur-mālik owe Puzur-Aššur 1 mina silver.,Elā(ya) and Aššur-mālik owe Puzur-Aššur 1 mina silver.,train,gold_sentence_targets,1.0
f2b62c6a-6c7f-4353-9352-6a11a3b867c1,97028e97-d66a-49a9-a72e-5184da4453b3,18,4.0,,,They will pay 7 weeks from the ḫamuštum of Puzur-Aššur.,They will pay 7 weeks from the ḫamuštum of Puzur-Aššur.,train,gold_sentence_targets,1.0
f2b62c6a-6c7f-4353-9352-6a11a3b867c1,8a3ad836-b1e5-41a5-b05f-aa800fa39894,32,7.0,Šuma,Šuma,"If they do not pay (on time), they will add interest at a rate of 1 1/2 shekels per month","If they do not pay (on time), they will add interest at a rate of 1 1/2 shekels per month",train,gold_sentence_targets,1.0
f2b62c6a-6c7f-4353-9352-6a11a3b867c1,428c77d7-e3d1-4776-a07f-ef8f2e9560e2,49,10.0,,,Month: Teʾintātim.,Month: Teʾintātim.,train,gold_sentence_targets,1.0
f2b62c6a-6c7f-4353-9352-6a11a3b867c1,96e79775-0b11-44c3-a280-4a4ed9f91d4c,53,12.0,,,Eponymate: Aššur-imittī the boatman.,Eponymate: Aššur-imittī the boatman.,train,gold_sentence_targets,1.0
f2b62c6a-6c7f-4353-9352-6a11a3b867c1,6154bc7d-9157-4f23-a7a4-79ea635883b1,60,14.0,,,(The obligation to pay back) the silver is bound to whichever one is financially solvent and legally responsible.,(The obligation to pay back) the silver is bound to whichever one is financially solvent and legally responsible.,train,gold_sentence_targets,1.0
f2b62c6a-6c7f-4353-9352-6a11a3b867c1,6ab660f5-c804-4d1e-accc-3ed760eccd3f,72,18.0,,,"Witnesses: Ikuppiya, Zuzubar.","Witnesses: Ikuppiya, Zuzubar.",train,gold_sentence_targets,1.0
c37e3b5d-e0be-4bd2-956f-a24bc54d30ce,32dec150-6ae4-4bfa-9343-6a596aaff407,3,1.0,Mana,Mana,Arši-aḫ s. Aššur-bāni (im-dí-lum) owes 1 mina 12 1/3 shekel,Arši-aḫ s. Aššur-bāni (im-dí-lum) owes 1 mina 12 1/3 shekel,train,gold_sentence_targets,1.0
c37e3b5d-e0be-4bd2-956f-a24bc54d30ce,9023de47-7484-4007-b2cc-1cebfb9694f7,24,6.0,ana,ana,He has three weeks to pay.,He has three weeks to pay.,train,gold_sentence_targets,1.0
c37e3b5d-e0be-4bd2-956f-a24bc54d30ce,074554ef-913c-4c62-8df6-7ce102d8d64e,31,7.0,,,Month: Allānātim,Month: Allānātim,train,gold_sentence_targets,1.0
c37e3b5d-e0be-4bd2-956f-a24bc54d30ce,621f5aca-3417-402a-a1c0-46efb5a64f70,36,9.0,,,"Witnesses: Usānum s. Amur-Aššur, Mašiḫ-ilī, my father, s. Ṭāb-ṣilli-Aššur.","Witnesses: Usānum s. Amur-Aššur, Mašiḫ-ilī, my father, s. Ṭāb-ṣilli-Aššur.",train,gold_sentence_targets,1.0
0d3637ec-cd23-40d8-bd26-321de2eef68a,ba693b94-ad57-4e6a-b37e-d85920ba2a7e,3,1.0,ana,ana,"To Sukalliya, Šū-Anum, and Ikūn-pī-Aššur from Iddin-Suen:","To Sukalliya, Šū-Anum, and Ikūn-pī-Aššur from Iddin-Suen:",train,gold_sentence_targets,1.0
0d3637ec-cd23-40d8-bd26-321de2eef68a,d8a529eb-dcc9-4fcd-a8c4-bed7411ba47a,15,5.0,ana,ana,To Ikūn-pī-Aššur:,To Ikūn-pī-Aššur:,train,gold_sentence_targets,1.0
0d3637ec-cd23-40d8-bd26-321de2eef68a,6559d71f-eaad-43b2-bbd5-b2d91a51ffeb,21,6.0,Aḫ-šalim,Ah-šalim,Aḫ-šalim and Aššur-nādā did not give me the silver.,Aḫ-šalim and Aššur-nādā did not give me the silver.,train,gold_sentence_targets,1.0
0d3637ec-cd23-40d8-bd26-321de2eef68a,c080fbe1-4904-42eb-a90e-2b028ff53f28,28,9.0,,,Let your urgent message go to them.,Let your urgent message go to them.,train,gold_sentence_targets,1.0
